"","id","normalizedCounts_13314_invitro_2h_GFP/13315_invitro_2h_DL1","normalizedCounts_13316_invitro_4h_GFP","pval","padj","moderated_log2FoldChange","foldChange","rpkm_VIT","rpkm_VITB","disp"
"2200002D01RIK:NM_028179","2200002D01RIK",7.08791227129731,13.3412429589711,0.359175363593045,1,0.16971504548198,1.88225283388408,0.536184669420639,1.02924968455781,0.12969941727886
"EDF1:NM_021519","EDF1",1406.4016878679,1602.06092532311,0.33115479864382,1,0.169641265735203,1.13912045125019,80.010142868891,93.7053702366254,0.0116231276733611
"IL12A:NM_001159424:NM_008351","IL12A",12.0339840873597,5.55885123290462,0.349619898017107,1,-0.169619470095598,0.461929415275157,0.334021051105166,0.159030777941776,0.128163234413391
"MON1A:NM_028369","MON1A",1308.79582209158,1491.9956709116,0.336368606127565,1,0.169579115293658,1.13997588143829,23.891372117259,27.9954117952456,0.0117493364820241
"ROCK1:NM_009071","ROCK1",2889.66326431476,2537.05970269767,0.3490696547774,1,-0.169547904441883,0.877977629445104,17.7854259814464,16.0799854724307,0.0102756389296621
"ZBTB45:NM_001024699","ZBTB45",1568.55972994926,1784.39124576238,0.328040236236901,1,0.169523979172093,1.13759853175633,28.0671235289946,32.8256445418615,0.0112370899330547
"LASS6:NM_172856","LASS6",379.154844218646,321.301601261887,0.417435476336516,1,-0.169502551625854,0.847415260970801,3.6882234566481,3.21485964817708,0.021222818194093
"CCNI:NM_017367","CCNI",7576.47902502059,6711.75697860904,0.352209771415948,1,-0.169495104682769,0.885867558854729,103.282128934538,94.128410904784,0.0100036336892331
"D330050I16RIK:NR_033224","D330050I16RIK",24.2699300191666,36.6884181371705,0.336867300497038,1,0.169432856962811,1.5116820735864,0.536186222366034,0.833632921743435,0.0853342040895552
"6720463M24RIK:NM_175265","6720463M24RIK",312.249241756105,262.377778193098,0.413980979277062,1,-0.169399132898491,0.84028315558902,5.19625048222444,4.4874690874524,0.023885736468349
"AC154759.2:NM_001101433","AC154759.2",561.731105487942,650.385594249841,0.365789891005177,1,0.169385813236854,1.15782371297543,4.92073030187269,5.85519438329315,0.0156901781276735
"SLC39A10:NM_172653","SLC39A10",518.592934397905,444.70809863237,0.379091410946379,1,-0.169385456539374,0.857528263759867,4.00147543913778,3.52676583389687,0.0168292813108449
"FBXL14:NM_133940","FBXL14",6063.41563410393,6828.49285450004,0.3086839227771,1,0.169383255074242,1.12617924723697,55.0462685587234,63.7907572761675,0.00993448627508729
"GPLD1:NM_008156","GPLD1",830.84217615401,721.53889003102,0.363432948905912,1,-0.169308933038446,0.868442780999687,6.80228212795758,6.07149299425591,0.0139097299046373
"TBP:NM_013684","TBP",813.70745251213,704.862336332306,0.387831756997855,1,-0.169297918834054,0.866235566795179,16.8470778268548,15.0202764551771,0.0143311314220968
"TMEM138:NM_028411","TMEM138",127.376059701555,157.871375014491,0.392693935524446,1,0.169297021932067,1.23941167111298,5.28549365428714,6.74290498473128,0.0378975721397567
"TMC6:NM_145439:NM_181321","TMC6",3180.32210985239,3577.67665349742,0.372636167460286,1,0.169272087557044,1.1249416033722,38.6157022307454,44.5910033403807,0.0100431889448818
"CNTLN:NM_177385:NM_175275","CNTLN",55.510362227779,74.488606520922,0.374168516585062,1,0.169263115387428,1.34188651508467,0.305939858236502,0.4222800001223,0.0579164209055887
"PDSS2:NM_027772:NM_001168289","PDSS2",156.267877681574,191.224482411919,0.409403118383868,1,0.169239270410374,1.22369667553543,2.93866390586724,3.6953763592792,0.0336846332909934
"PTGES:NM_022415","PTGES",48.892090283888,65.5944445482746,0.417626600868865,1,0.169191101742414,1.34161669438565,0.515680608970262,0.708661019908042,0.0568522651001453
"PAN2:NM_133992","PAN2",2537.10207951619,2872.81431716511,0.324429342424164,1,0.169113368000067,1.13232113928697,21.7935081556709,25.36480002767,0.0102891890053852
