"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ZFP775:NM_173429",837.929558934563,0.0945874142253798,0.190120399421054,0.413862126149025,0.99989862425345
"ZFP777:NM_001081382",3084.55727311358,-0.00324253885971873,0.118513946529056,0.787570947912513,0.99989862425345
"ZFP780B:NM_001081021",352.865303993325,-0.241163489381026,0.255423808434794,0.144056225063989,0.99989862425345
"ZFP784:NM_001039532",367.242136021872,0.0243345348421299,0.249336278746195,0.793955731386224,0.99989862425345
"ZFP786:NM_177882",71.4905546942,-0.537540266949792,0.543550739323561,0.579885111895829,0.99989862425345
"ZFP787:NM_001013012",859.541060909557,-0.0509610888459047,0.163175333103079,0.686668118345389,0.99989862425345
"ZFP788:NM_023363",176.64738508665,-0.12415754723163,0.435895318023491,0.689734415208986,0.99989862425345
"ZFP78:NM_177888:NM_001112805:NM_001025163",12.2337007135062,-0.659650435656478,1.09262641660008,0.51872203276958,0.99989862425345
"ZFP790:NM_146185:NM_001145880",760.531351733909,-0.109442861952222,0.188130506239207,0.804029098247971,0.99989862425345
"ZFP791:NM_001037745",0.270084447414822,-14.7654991512834,284.741286249435,0.791165634061419,0.99989862425345
"ZFP799:NM_177359",517.662667784823,0.0250691751413291,0.209126199059247,0.582488752514068,0.99989862425345
"ZFP7:NM_145916",450.024620964083,0.0201353842599785,0.229029627441993,0.898278920483358,0.99989862425345
"ZFP808:NM_001039239",11.9220228101436,-0.686296905758925,1.13986991259156,0.819236803880302,0.99989862425345
"ZFP808:NM_001162911",0.225505681321256,15.4311330256656,199.560615961704,0.703317041491171,0.99989862425345
"ZFP809:NM_172763:NM_001164624:NR_028420",469.232292986061,-0.00157420121350699,0.194362940541074,0.467934889174767,0.99989862425345
"ZFP810:NM_145612",420.838353262358,-0.0428804249838094,0.203663762399895,0.963960859557627,0.99989862425345
"ZFP811:NM_183177",2.01284351202282,-1.09505644644724,2.58717993525993,0.803983387120704,0.99989862425345
"ZFP820:NM_029281",3.14267480342486,0.914233910625137,2.04467684139866,0.899923397327167,0.99989862425345
"ZFP821:NM_001167946:NR_030772:NM_029468:NR_030773",514.67731125979,-0.102501021691981,0.206444366248163,0.878176055685394,0.99989862425345
"ZFP827:NM_178267",1319.90642518754,-0.165094538165742,0.13560975870423,0.455074047383045,0.99989862425345
"ZFP828:NM_181854",1548.41557397967,-0.113119079934025,0.170773231428977,0.754526400154135,0.99989862425345
"ZFP82:NM_177889",196.869774624168,-0.0619779515411342,0.290636933534379,0.959198101753643,0.99989862425345
"ZFP830:NM_025884",912.642609339526,-0.205951829434323,0.181098682395828,0.509698842324177,0.99989862425345
"ZFP831:NM_001099328",2428.52772751756,0.0319857633029966,0.119321427333524,0.640016073480453,0.99989862425345
"ZFP846:NM_172919",392.344890524425,-0.0854734863828109,0.23552018707634,0.313728229187713,0.99989862425345
"ZFP84:NM_023750",1230.52124513343,-0.211635855638586,0.155424872537546,0.196293963199679,0.99989862425345
"ZFP85-RS1:NM_001001130",84.240365903031,-0.319364963799612,0.607515515815117,0.570247135471756,0.99989862425345
"ZFP866:NM_177899",1546.55657430111,-0.0906984231459288,0.130978564970827,0.309433569620429,0.99989862425345
"ZFP867:NM_178417",254.490138947244,-0.0190061075909683,0.253128679799725,0.50092503047955,0.99989862425345
"ZFP869:NM_181274:NM_001039967:NM_001039965",1201.76935946474,-0.119069666679304,0.193584472393502,0.554833932848494,0.99989862425345
"ZFP870:NM_207245",44.2196926404833,0.113781149052466,0.573549797531944,0.977957321436108,0.99989862425345
"ZFP871:NM_172458",4303.15994461785,0.029305149117477,0.286364653133838,0.341987240552056,0.99989862425345
"ZFP873:NM_001024626",148.113382123394,0.111681608896222,0.380864370533179,0.22192710803073,0.99989862425345
"ZFP874:NM_177712",346.977822900828,-0.415791961080792,0.404682456109629,0.188021831188133,0.99989862425345
"ZFP879:NM_173387",4.88377147702256,-0.734841785795038,1.68235192885742,0.713290787268655,0.99989862425345
"ZFP87:NM_133228",697.949065243075,-0.120046190712884,0.216102788014729,0.856113295084806,0.99989862425345
"ZFP90:NM_011764",460.764439268153,-0.170003708743691,0.20637172522012,0.595523515969756,0.99989862425345
"ZFP92:NM_009566",0.678819928759527,1.95065881195921,4.44944444989069,0.671449771879128,0.99989862425345
"ZFP93:NM_009567",67.7878315494279,-0.29458643748411,0.490005350153147,0.79085951182675,0.99989862425345
"ZFP94:NM_009568",125.457083695461,0.15091392967461,0.41776261982196,0.868136248019828,0.99989862425345
"ZFP97:NM_011765",10.2998956662089,-0.235901310653734,1.27305941281315,0.906449337244447,0.99989862425345
"ZFP9:NM_011763",5.63014595234595,1.63398600608258,1.84755078886797,0.582012159125612,0.99989862425345
"ZFPL1:NM_024231",934.558156230566,0.053644794309203,0.152607043581013,0.889190609565353,0.99989862425345
"ZFPM1:NM_009569",6224.2590857705,0.092142058408905,0.156821097899624,0.579347490451817,0.99989862425345
"ZFPM2:NM_011766",0.503448242966487,14.7845063934696,163.631927233111,0.58032811388621,0.99989862425345
"ZFR2:NM_001034895",60.6135148365964,0.199195523316972,0.51966885961899,0.215509459017975,0.99989862425345
"ZFYVE16:NM_173392",526.321279946723,-0.187114801447356,0.257990939442543,0.38109609438304,0.99989862425345
"ZFYVE19:NM_028054:NM_001164827",731.759577821979,-0.0867748095173924,0.166683464294432,0.427724258509391,0.99989862425345
"ZFYVE1:NM_183154",3264.48669934276,-0.123406938409091,0.126430492816553,0.597851173866308,0.99989862425345
"ZFYVE20:NM_030081",1174.27709129901,0.00261455114508102,0.149352411182003,0.743454413184512,0.99989862425345
"ZFYVE21:NM_026752",329.436477483793,0.0654681107580521,0.246281778466564,0.591718332015523,0.99989862425345
"ZFYVE26:NM_001008550",3501.1197355441,0.0656230155713303,0.113712997066015,0.84420068907478,0.99989862425345
"ZFYVE27:NM_001164531:NM_177319",2480.83661810079,0.0693912583601323,0.115346063419748,0.383684336870927,0.99989862425345
"ZFYVE9:NM_183300",2.92272435153825,1.69152374002803,2.77521364734684,0.770898117346288,0.99989862425345
"ZG16:NM_026918",0.277942561645231,-2.59827667735612,482.356609915757,0.647070370165294,0.99989862425345
"ZGLP1:NM_001103168",6.64323816149904,1.44583572166068,1.39578115115524,0.553213949221158,0.99989862425345
"ZHX1:NM_009572:NM_001042438",1646.68238285913,-0.146761543265857,0.156483939175485,0.172216107448299,0.99989862425345
"ZHX2:NM_199449",2301.29419886894,-0.359489553458031,0.211902606537968,0.161861334761948,0.99989862425345
"ZHX3:NM_177263",431.506470517684,0.0450197245836091,0.201544734102746,0.97507226161963,0.99989862425345
"ZIC2:NM_009574",1.58775130843183,0.555764481152053,3.69500909229515,0.593718487047042,0.99989862425345
"ZIC4:NM_009576",0.270084447414822,-14.7654991512834,284.741286249435,0.791165634061419,0.99989862425345
"ZIK1:NM_009577",104.07996196975,-0.0510795183575241,0.450453200271197,0.911235717388603,0.99989862425345
"ZKSCAN14:NM_023322",1047.08125665156,-0.0966306292220603,0.14632326862836,0.265336245500772,0.99989862425345
"ZKSCAN16:NM_001099323",0.94890437617435,0.860680899725108,2.96577294008583,0.563614064255555,0.99989862425345
"ZKSCAN17:NM_001130529:NM_172941",1832.20929403664,0.157175136827845,0.123919719076086,0.138863116205615,0.99989862425345
"ZKSCAN1:NM_133906:NM_029869",2223.29548399929,-0.0132163203851212,0.182436175198831,0.47071548769382,0.99989862425345
"ZKSCAN3:NM_023685:NM_001145778",1117.66950730018,0.0421347574493577,0.165583015791205,0.919790656817379,0.99989862425345
"ZKSCAN5:NM_016683:NM_001167944",726.861817000741,-0.120558891282352,0.169378867702616,0.472419360172241,0.99989862425345
"ZKSCAN6:NM_026107",848.196452517077,-0.177273183671816,0.157182669956907,0.451512548222864,0.99989862425345
"ZMAT1:NM_175446",259.218459963192,-0.267949620406121,0.282490545816592,0.558244048054135,0.99989862425345
"ZMAT3:NM_009517",675.042785551832,-0.216692780972106,0.239200147824325,0.421661846559192,0.99989862425345
"ZMIZ2:NM_028601:NM_001005867",8636.7607078971,0.0680184564869494,0.0946366629337078,0.546847900254286,0.99989862425345
"ZMYM1:NM_026670",1838.56367394874,-0.259684191036886,0.199449538037248,0.189249955640231,0.99989862425345
"ZMYM4:NM_001114399",2272.21368338154,-0.156368723351685,0.172099635258064,0.459280278891458,0.99989862425345
"ZMYM5:NM_144842",1488.85817919531,-0.255057849430064,0.219513311271282,0.270033814505294,0.99989862425345
"ZMYM6:NM_177462",492.979244659853,0.17014954161371,0.200764032272742,0.625876742555824,0.99989862425345
"ZMYND10:NM_053253",33.5602348926921,0.955618642453685,0.683783722267772,0.252330578802099,0.99989862425345
"ZMYND11:NM_144516",3619.59452531811,0.0382864680034196,0.10603572593995,0.563250781110118,0.99989862425345
"ZMYND12:NM_001014900",8.78656562716367,-0.310134229250021,1.2240398302088,0.943906868875636,0.99989862425345
"ZMYND15:NM_001029929",1.78273206111004,0.861756441418081,2.5099628104935,0.762957738929853,0.99989862425345
"ZMYND17:NM_029104",44.089041250408,0.878694141658983,0.602138433779173,0.301423584372611,0.99989862425345
"ZMYND19:NM_026021",473.910492856363,0.244845122143266,0.309855065201705,0.481542487798071,0.99989862425345
"ZMYND8:NM_027230",7908.44603844261,0.0724711976613536,0.0962973857130549,0.723691868141635,0.99989862425345
"ZNFX1:NM_001033196",3079.71800421075,0.00736655577661271,0.113097593322963,0.72781058506436,0.99989862425345
"ZNHIT1:NM_027318",399.019504014109,-0.114188645639484,0.232143761440839,0.865757966700189,0.99989862425345
"ZNHIT3:NM_001005223",117.04700492853,-0.229280118268998,0.379392241938956,0.788871366969397,0.99989862425345
"ZNHIT6:NM_001081094",187.359405372998,-0.196567113430135,0.28832169724751,0.227100248680545,0.99989862425345
"ZNRD1:NM_023162",503.249616517518,-0.168563154801949,0.220704116232673,0.681664956505821,0.99989862425345
"ZNRF2:NM_199143",3771.11910192768,0.0646564919340649,0.144608887718777,0.754644714011091,0.99989862425345
"ZNRF3:NM_001080924",1675.03820836284,-0.18043563854746,0.165611905406001,0.358640326292333,0.99989862425345
"ZP1:NM_009580",0.548027009060053,-14.7520651451358,284.869858777387,0.751159490618177,0.99989862425345
"ZP3R:NM_009581",0.733559693879262,-15.4838347024552,279.206720592017,0.721913215064,0.99989862425345
"ZPBP2:NM_001166495:NM_027061:NM_001166494:NM_199419",5.70910055394238,0.71255398883883,1.62964102489926,0.740418300683851,0.99989862425345
"ZPBP:NM_015785",54.0997004349137,-0.201510029901147,0.522551157490803,0.923483056601723,0.99989862425345
"ZRANB1:NM_207302",851.086333899895,-0.0885076762921943,0.167839870613058,0.818204815899424,0.99989862425345
"ZRANB3:NM_027678",93.0491184605158,0.105044982072833,0.433171953635256,0.905118034912207,0.99989862425345
"ZRSR1:NM_011663",434.594995210019,-0.147538262223645,0.201894822989869,0.47261793772396,0.99989862425345
"ZRSR2:NM_009453:NM_178794",1016.19086399663,-0.0437641614512317,0.146585110323883,0.756787943865011,0.99989862425345
"ZSCAN10:NM_001033425",13.5172282676963,0.767325928404821,1.08858685199417,0.7099723936693,0.99989862425345
"ZSCAN12:NM_016684",198.929929948824,-0.248923228302218,0.282034895979221,0.404195636842869,0.99989862425345
"ZSCAN20:NM_177758",705.622269559704,0.177439786956213,0.184551532324719,0.435233250034297,0.99989862425345
"ZSCAN21:NM_001044703:NM_001044705:NM_001044704:NM_011757",1163.38961515701,-0.0740890924424659,0.180269869592326,0.919214167502762,0.99989862425345
"ZSCAN22:NM_001001447",457.026254204146,0.114144984836143,0.23054666166582,0.368118908674338,0.99989862425345
"ZSWIM1:NM_028028",556.026906580526,-0.11474429502847,0.18437468011801,0.660565818940334,0.99989862425345
"ZSWIM3:NM_178375",411.405566935345,0.0194391045755048,0.233021705336086,0.962516833726051,0.99989862425345
"ZSWIM5:NM_001029912",4.74678283410297,-0.279275271005207,1.66829918617753,0.884128635023192,0.99989862425345
"ZSWIM6:NM_145456",1059.44208920377,0.0644276149425606,0.153663060791944,0.199741386120366,0.99989862425345
"ZSWIM7:NM_027198",55.6881646745127,-0.199747004247716,0.521966369116628,0.917722106757506,0.99989862425345
"ZUFSP:NM_028287",314.585300877596,-0.0345666446186082,0.228720595485663,0.36630483763237,0.99989862425345
"ZW10:NM_012039",800.792871815766,0.192989734350712,0.159090665331082,0.460170588207987,0.99989862425345
"ZWILCH:NM_026507",57.4584328518008,-0.116512756676855,0.505939961613905,0.9656820956237,0.99989862425345
"ZWINT:NM_025635",613.348624633738,-0.277963645863256,0.249552092087015,0.494248798750249,0.99989862425345
"ZXDC:NM_030260:NM_173002",1396.68721125953,0.0565122616644081,0.133346215388901,0.339171760402939,0.99989862425345
"ZYG11A:NM_001167936",0.225505681321256,15.4311330256656,199.560615961704,0.703317041491171,0.99989862425345
"ZYG11B:NM_001033634",6003.13293775931,0.00639802152028834,0.155304961269423,0.919823135049729,0.99989862425345
"ZZEF1:NM_001045536",5411.90098509883,0.0708751594245386,0.111620810677052,0.790285557628661,0.99989862425345
"ZZZ3:NM_001080755:NM_198416",1888.83237452075,-0.0441436061400101,0.14415292034305,0.239651017251313,0.99989862425345
"no_feature",4286597.23800579,0.0436538579235417,0.120464848878699,0.4400071960523,0.99989862425345
"ambiguous",146843.501623972,-0.0736686136864651,0.0996673946147052,0.754040086367102,0.99989862425345
"0610008F07RIK:NR_027970",0,NA,NA,NA,NA
"0610010B08RIK:NM_001101804:NM_001100415:NM_001099349:NM_001100415:NM_001101804:NM_001099349:NM_001100416:NM_001099327:NM_001177543:NM_001177543",0,NA,NA,NA,NA
"1100001E04RIK:NM_001081123",0,NA,NA,NA,NA
"1100001G20RIK:NM_183249",0,NA,NA,NA,NA
"1110032A04RIK:NM_001164210:NM_133675",0,NA,NA,NA,NA
"1190003J15RIK:NM_029821",0,NA,NA,NA,NA
"1200009O22RIK:NM_025817",0,NA,NA,NA,NA
"1600014K23RIK:NM_028046",0,NA,NA,NA,NA
"1600015I10RIK:NM_001081273",0,NA,NA,NA,NA
"1600029I14RIK:NR_028123",0,NA,NA,NA,NA
"1700001C02RIK:NM_029285",0,NA,NA,NA,NA
"1700001E04RIK:NM_001024706",0,NA,NA,NA,NA
"1700001E04RIK:NM_001025085",0,NA,NA,NA,NA
"1700001F09RIK:NM_027940",0,NA,NA,NA,NA
"1700001L19RIK:NM_027035",0,NA,NA,NA,NA
"1700003M02RIK:NM_027041",0,NA,NA,NA,NA
"1700006A11RIK:NM_027939",0,NA,NA,NA,NA
"1700006E09RIK:NM_029287",0,NA,NA,NA,NA
"1700007E06RIK:NM_001162882:NM_001162880",0,NA,NA,NA,NA
"1700007G11RIK:NM_001024614",0,NA,NA,NA,NA
"1700007K09RIK:NM_027037",0,NA,NA,NA,NA
"1700008A04RIK:NM_027050",0,NA,NA,NA,NA
"1700008F21RIK:NM_001168369:NM_029292",0,NA,NA,NA,NA
"1700008I05RIK:NM_027952",0,NA,NA,NA,NA
"1700008P02RIK:NM_027048",0,NA,NA,NA,NA
"1700008P20RIK:NM_001163810",0,NA,NA,NA,NA
"1700009N14RIK:NM_001081095",0,NA,NA,NA,NA
"1700010D01RIK:NM_029590",0,NA,NA,NA,NA
"1700010M22RIK:NM_025490",0,NA,NA,NA,NA
"1700011F03RIK:NM_028825",0,NA,NA,NA,NA
"1700011F14RIK:NM_029372",0,NA,NA,NA,NA
"1700011H22RIK:NM_027034",0,NA,NA,NA,NA
"1700011I03RIK:NM_029290",0,NA,NA,NA,NA
"1700011L22RIK:NM_026315",0,NA,NA,NA,NA
"1700012A03RIK:NM_029587",0,NA,NA,NA,NA
"1700012P22RIK:NM_027056",0,NA,NA,NA,NA
"1700013F07RIK:NM_029314",0,NA,NA,NA,NA
"1700013G24RIK:NM_027063",0,NA,NA,NA,NA
"1700014N06RIK:NM_027067",0,NA,NA,NA,NA
"1700015E13RIK:NM_001039593",0,NA,NA,NA,NA
"1700016D06RIK:NM_024271",0,NA,NA,NA,NA
"1700016H13RIK:NM_028824:NM_001163550",0,NA,NA,NA,NA
"1700017D01RIK:NM_027058",0,NA,NA,NA,NA
"1700018A04RIK:NR_029439",0,NA,NA,NA,NA
"1700018C11RIK:NM_029324",0,NA,NA,NA,NA
"1700018F24RIK:NM_001101463",0,NA,NA,NA,NA
"1700018F24RIK:NM_027069",0,NA,NA,NA,NA
"1700019M22RIK:NM_027076",0,NA,NA,NA,NA
"1700019N19RIK:NM_026208",0,NA,NA,NA,NA
"1700020N01RIK:NR_027968",0,NA,NA,NA,NA
"1700021F07RIK:NM_028158",0,NA,NA,NA,NA
"1700023A16RIK:NM_027059",0,NA,NA,NA,NA
"1700023E05RIK:NM_027970",0,NA,NA,NA,NA
"1700023I07RIK:NM_029707",0,NA,NA,NA,NA
"1700024G13RIK:NM_001034037",0,NA,NA,NA,NA
"1700024P04RIK:NM_027064",0,NA,NA,NA,NA
"1700025F22RIK:NM_027074",0,NA,NA,NA,NA
"1700027A23RIK:NM_029604",0,NA,NA,NA,NA
"1700028P14RIK:NM_026188",0,NA,NA,NA,NA
"1700029F12RIK:NM_025585:NM_001080777",0,NA,NA,NA,NA
"1700030F18RIK:NM_028180:NM_001162867",0,NA,NA,NA,NA
"1700031F05RIK:NR_027707",0,NA,NA,NA,NA
"1700034E13RIK:NM_030097",0,NA,NA,NA,NA
"1700034J05RIK:NM_001164236:NM_028509",0,NA,NA,NA,NA
"1700034O15RIK:NM_029671",0,NA,NA,NA,NA
"1700039E15RIK:NM_001033176",0,NA,NA,NA,NA
"1700042B14RIK:NM_001081671",0,NA,NA,NA,NA
"1700049L16RIK:NR_003644",0,NA,NA,NA,NA
"1700054O13RIK:NM_026096",0,NA,NA,NA,NA
"1700057G04RIK:NM_001033184",0,NA,NA,NA,NA
"1700057K13RIK:NM_028540",0,NA,NA,NA,NA
"1700058C13RIK:NM_028528",0,NA,NA,NA,NA
"1700058G18RIK:NR_028107",0,NA,NA,NA,NA
"1700061J05RIK:NM_001163613:NM_028522:NM_001163612",0,NA,NA,NA,NA
"1700065I17RIK:NM_026099",0,NA,NA,NA,NA
"1700072E05RIK:NM_028554",0,NA,NA,NA,NA
"1700074P13RIK:NM_028550",0,NA,NA,NA,NA
"1700080E11RIK:NM_028562",0,NA,NA,NA,NA
"1700080O16RIK:NM_028851",0,NA,NA,NA,NA
"1700084C01RIK:NM_001033185",0,NA,NA,NA,NA
"1700086L19RIK:NR_030733:NR_030734:NR_030735",0,NA,NA,NA,NA
"1700094C09RIK:NM_024279",0,NA,NA,NA,NA
"1700108M19RIK:NM_027699",0,NA,NA,NA,NA
"1700110M21RIK:NM_029680",0,NA,NA,NA,NA
"1700113O17RIK:NM_026627",0,NA,NA,NA,NA
"1700123I01RIK:NM_001165919",0,NA,NA,NA,NA
"1700123K08RIK:NM_029693",0,NA,NA,NA,NA
"1700127D06RIK:NR_033120",0,NA,NA,NA,NA
"1700129C05RIK:NM_026461",0,NA,NA,NA,NA
"1700129L04RIK:NR_015482",0,NA,NA,NA,NA
"1810009J06RIK:NM_001102660",0,NA,NA,NA,NA
"1810009J06RIK:NM_023707",0,NA,NA,NA,NA
"1810030J14RIK:NM_025470",0,NA,NA,NA,NA
"1810033B17RIK:NM_026985",0,NA,NA,NA,NA
"1810065E05RIK:NM_027239",0,NA,NA,NA,NA
"2010005H15RIK:NM_029733",0,NA,NA,NA,NA
"2010106E10RIK:NM_001168590:NM_026333",0,NA,NA,NA,NA
"2010110P09RIK:NM_027363",0,NA,NA,NA,NA
"2010204K13RIK:NR_027925",0,NA,NA,NA,NA
"2200001I15RIK:NM_183278",0,NA,NA,NA,NA
"2200002J24RIK:NM_026961",0,NA,NA,NA,NA
"2200002K05RIK:NM_026955",0,NA,NA,NA,NA
"2210010C17RIK:NM_027308",0,NA,NA,NA,NA
"2210023G05RIK:NM_197999",0,NA,NA,NA,NA
"2210407C18RIK:NM_144544",0,NA,NA,NA,NA
"2210415F13RIK:NM_001083884:NM_027339",0,NA,NA,NA,NA
"2300002M23RIK:NM_175148",0,NA,NA,NA,NA
"2310001K24RIK:NR_028122",0,NA,NA,NA,NA
"2310002J15RIK:NM_026415",0,NA,NA,NA,NA
"2310002L09RIK:NM_027104:NM_027981",0,NA,NA,NA,NA
"2310010M20RIK:NM_183283",0,NA,NA,NA,NA
"2310021H06RIK:NM_025990",0,NA,NA,NA,NA
"2310033E01RIK:NM_001037143",0,NA,NA,NA,NA
"2310038E17RIK:NM_001079865",0,NA,NA,NA,NA
"2310042E22RIK:NM_025634",0,NA,NA,NA,NA
"2310046A06RIK:NM_027150",0,NA,NA,NA,NA
"2310057J18RIK:NM_026336",0,NA,NA,NA,NA
"2310057N15RIK:NM_027170",0,NA,NA,NA,NA
"2310061N02RIK:NM_027155",0,NA,NA,NA,NA
"2310079G19RIK:NM_027173",0,NA,NA,NA,NA
"2410012M07RIK:NM_028033",0,NA,NA,NA,NA
"2410137M14RIK:NM_029747",0,NA,NA,NA,NA
"2610028H24RIK:NM_029816",0,NA,NA,NA,NA
"2610034M16RIK:NM_027001",0,NA,NA,NA,NA
"2610528J11RIK:NM_025572",0,NA,NA,NA,NA
"2810007J24RIK:NM_175250",0,NA,NA,NA,NA
"2810032G03RIK:NR_015579",0,NA,NA,NA,NA
"2900011O08RIK:NM_144518",0,NA,NA,NA,NA
"2900041M22RIK:NR_015489",0,NA,NA,NA,NA
"2900060B14RIK:NR_027901",0,NA,NA,NA,NA
"2900092C05RIK:NM_028434",0,NA,NA,NA,NA
"3110035E14RIK:NM_178399",0,NA,NA,NA,NA
"3110047P20RIK:NM_177006",0,NA,NA,NA,NA
"3110079O15RIK:NM_028473",0,NA,NA,NA,NA
"3830417A13RIK:NM_027512",0,NA,NA,NA,NA
"4732456N10RIK:NM_177717",0,NA,NA,NA,NA
"4832428D23RIK:NM_207281",0,NA,NA,NA,NA
"4833422F24RIK:NM_029021",0,NA,NA,NA,NA
"4833423E24RIK:NM_001081664",0,NA,NA,NA,NA
"4833424O15RIK:NM_029425",0,NA,NA,NA,NA
"4921501E09RIK:NM_001009544",0,NA,NA,NA,NA
"4921504E06RIK:NM_027600",0,NA,NA,NA,NA
"4921509C19RIK:NM_198655",0,NA,NA,NA,NA
"4921510H08RIK:NM_025724",0,NA,NA,NA,NA
"4921511C20RIK:NR_003646",0,NA,NA,NA,NA
"4921511H03RIK:NM_027603",0,NA,NA,NA,NA
"4921517D21RIK:NM_026338",0,NA,NA,NA,NA
"4921521F21RIK:NM_027582",0,NA,NA,NA,NA
"4921524L21RIK:NM_027598",0,NA,NA,NA,NA
"4921528I01RIK:NM_027616",0,NA,NA,NA,NA
"4921530L21RIK:NM_025733",0,NA,NA,NA,NA
"4922501L14RIK:NM_175176",0,NA,NA,NA,NA
"4922502D21RIK:NM_199034",0,NA,NA,NA,NA
"4922505E12RIK:NM_001033547",0,NA,NA,NA,NA
"4930402F06RIK:NM_001080709",0,NA,NA,NA,NA
"4930403L05RIK:NR_033171",0,NA,NA,NA,NA
"4930404A10RIK:NM_029105",0,NA,NA,NA,NA
"4930404H21RIK:NM_028654",0,NA,NA,NA,NA
"4930412F15RIK:NM_175517",0,NA,NA,NA,NA
"4930415L06RIK:NR_003621",0,NA,NA,NA,NA
"4930417M19RIK:NM_177195",0,NA,NA,NA,NA
"4930428D18RIK:NM_001033799",0,NA,NA,NA,NA
"4930428E23RIK:NM_001033786",0,NA,NA,NA,NA
"4930430A15RIK:NM_026248",0,NA,NA,NA,NA
"4930431L04RIK:NM_175032",0,NA,NA,NA,NA
"4930432K09RIK:NM_001163551:NM_028648",0,NA,NA,NA,NA
"4930433I11RIK:NM_207248",0,NA,NA,NA,NA
"4930435E12RIK:NM_029042",0,NA,NA,NA,NA
"4930443G12RIK:NM_029054",0,NA,NA,NA,NA
"4930449I24RIK:NM_026136",0,NA,NA,NA,NA
"4930451C15RIK:NM_001145435:NM_029053",0,NA,NA,NA,NA
"4930451I11RIK:NM_183131",0,NA,NA,NA,NA
"4930458L03RIK:NM_030047",0,NA,NA,NA,NA
"4930470P17RIK:NR_027825",0,NA,NA,NA,NA
"4930474M22RIK:NR_027986",0,NA,NA,NA,NA
"4930474N05RIK:NM_175008",0,NA,NA,NA,NA
"4930479M11RIK:NR_027848:NR_027849",0,NA,NA,NA,NA
"4930502E18RIK:NM_029142",0,NA,NA,NA,NA
"4930503E14RIK:NM_001162954",0,NA,NA,NA,NA
"4930503E14RIK:NM_029131",0,NA,NA,NA,NA
"4930504O13RIK:NM_207527",0,NA,NA,NA,NA
"4930505A04RIK:NM_001100394",0,NA,NA,NA,NA
"4930519F16RIK:NM_029170",0,NA,NA,NA,NA
"4930519G04RIK:NM_026263",0,NA,NA,NA,NA
"4930521A18RIK:NM_029062",0,NA,NA,NA,NA
"4930522H14RIK:NM_026291",0,NA,NA,NA,NA
"4930524B15RIK:NM_026262",0,NA,NA,NA,NA
"4930524E20RIK:NM_001081661",0,NA,NA,NA,NA
"4930528F23RIK:NM_029197",0,NA,NA,NA,NA
"4930529F22RIK:NM_001009548",0,NA,NA,NA,NA
"4930529M08RIK:NM_175280",0,NA,NA,NA,NA
"4930542N07RIK:NM_029199",0,NA,NA,NA,NA
"4930544G11RIK:NM_001161773",0,NA,NA,NA,NA
"4930547C10RIK:NM_026652",0,NA,NA,NA,NA
"4930549C01RIK:NM_026300",0,NA,NA,NA,NA
"4930550L24RIK:NM_023774",0,NA,NA,NA,NA
"4930563D23RIK:NM_029252",0,NA,NA,NA,NA
"4930567H17RIK:NM_001033807",0,NA,NA,NA,NA
"4930578C19RIK:NM_175228",0,NA,NA,NA,NA
"4930578I06RIK:NM_026359",0,NA,NA,NA,NA
"4930579F01RIK:NM_001163386:NM_001163385",0,NA,NA,NA,NA
"4930583K01RIK:NR_027879",0,NA,NA,NA,NA
"4930595M18RIK:NM_173435",0,NA,NA,NA,NA
"4930596D02RIK:NM_001033766",0,NA,NA,NA,NA
"4931406B18RIK:NM_028737",0,NA,NA,NA,NA
"4931407G18RIK:NM_027631",0,NA,NA,NA,NA
"4931408C20RIK:NM_001033764",0,NA,NA,NA,NA
"4931417E11RIK:NM_025737",0,NA,NA,NA,NA
"4931428L18RIK:NM_027637:NR_033445",0,NA,NA,NA,NA
"4931429I11RIK:NM_001081121",0,NA,NA,NA,NA
"4931432M23RIK:NM_027640",0,NA,NA,NA,NA
"4932411E22RIK:NM_172534",0,NA,NA,NA,NA
"4932411N23RIK:NM_177705",0,NA,NA,NA,NA
"4932414J04RIK:NR_028259",0,NA,NA,NA,NA
"4932414N04RIK:NM_183113",0,NA,NA,NA,NA
"4932415M13RIK:NM_001037718",0,NA,NA,NA,NA
"4932418E24RIK:NM_177841",0,NA,NA,NA,NA
"4932425I24RIK:NM_001081025",0,NA,NA,NA,NA
"4932429P05RIK:NM_001085511",0,NA,NA,NA,NA
"4932435O22RIK:NR_027643",0,NA,NA,NA,NA
"4932441B19RIK:NM_001083890",0,NA,NA,NA,NA
"4933400A11RIK:NR_003635",0,NA,NA,NA,NA
"4933402J07RIK:NM_177901",0,NA,NA,NA,NA
"4933402N03RIK:NM_173409",0,NA,NA,NA,NA
"4933402P03RIK:NM_175368",0,NA,NA,NA,NA
"4933404M02RIK:NM_025744",0,NA,NA,NA,NA
"4933406J08RIK:NM_028914",0,NA,NA,NA,NA
"4933406M09RIK:NM_173771",0,NA,NA,NA,NA
"4933407P14RIK:NM_199019:NM_001082535",0,NA,NA,NA,NA
"4933409G03RIK:NM_177651",0,NA,NA,NA,NA
"4933412E24RIK:NM_027668",0,NA,NA,NA,NA
"4933413G19RIK:NM_027697",0,NA,NA,NA,NA
"4933416C03RIK:NM_001161855",0,NA,NA,NA,NA
"4933421I07RIK:NM_027702",0,NA,NA,NA,NA
"4933425L06RIK:NM_025751",0,NA,NA,NA,NA
